5,18225501848168	4,21194615239935	1
-7,95895612626469	-2,19701350548839	2
-8,28578673206346	-2,89878678719374	2
2,59395014092530	2,04167280477675	1
3,15473421339877	3,21518624328612	1
-9,31146715178318	-2,54852916161031	2
3,45252407293029	2,48664468895942	1
2,32758161732046	3,29279320461006	1
4,32083028091655	2,74181130019427	1
-7,83635030845905	-2,38145091577503	2
3,04500477758881	2,44486874923664	1
3,93773379976521	2,90169419120737	1
3,71154449822520	3,47346651530021	1
-8,48144475313418	-3,21165781018964	2
4,84542886884066	1,50235376885331	1
4,22829378955205	4,37245065632529	1
-8,96635952575569	-2,67709227556023	2
3,45487724496393	2,98995360089738	1
-8,67888886857915	-3,29481437252023	2
4,40408956009779	3,55074132593701	1
-7,82528410992374	-2,41808754940180	2
-7,69841802449183	-4,80898733045191	2
4,50548431580568	3,46544358999673	1
-7,98511819068901	-2,68961982110510	2
-8,33355403965254	-5,01382676969089	2
3,73769586280687	2,45117215296292	1
3,02188396696063	4,62032552370152	1
5,52635551132623	1,38852069854048	1
4,49820757673946	3,66465838481160	1
-6,71832273240347	-2,66958702910995	2
2,58653102538483	3,48337485435731	1
4,07581892099135	4,33998894958194	1
-8,83714739413887	-3,38500834585741	2
3,19945879527436	4,23955400622246	1
-6,46578852594444	-2,64834528566619	2
3,83823880975584	2,16329527537641	1
5,19883513602983	4,50479495382816	1
-7,70414017948783	-4,54270955137640	2
-8,30297649843276	-1,88649111755385	2
-7,68116470500597	-3,43770060668322	2
3,73015823538134	3,45658301415607	1
-7,94031841345877	-2,37207443486449	2
-7,46680873627645	-3,28502025164110	2
-9,02949655784848	-4,28790071647224	2
-7,79566942236271	-2,34504225604749	2
-6,77955023989985	-4,36605638735005	2
1,34890510464263	3,45984747501433	1
2,18923604890004	4,50573012464344	1
5,35444755486440	2,61578877131161	1
4,17816877127788	1,90824257234576	1
-7,76690490032377	-2,90716790566364	2
-7,83926403093173	-3,95226400413230	2
-8,53681414351096	-3,29976985907534	2
3,05111163898344	1,97521736808080	1
5,06097595273161	4,85367397279171	1
-8,53712026713275	-3,53187494907665	2
-5,63477349256375	-2,07153475390202	2
4,86634167446890	3,25277664765496	1
-6,53368114101961	-0,74107638263305	2
-7,60162791641685	-3,11067617713447	2
-8,02764313789278	-3,66559744807320	2
4,00902562753910	2,55779462510831	1
-8,50390291741392	-3,60646887495726	2
-6,54469824142486	-2,32949117388791	2
3,09172253371947	3,86754701073054	1
3,98049653908232	2,35668421630364	1
4,48029704116216	3,20215716552449	1
-7,89690453868199	-1,42642470793667	2
3,84088012577292	2,02744496033694	1
4,46798153471235	2,99108904610309	1
3,97336089230577	2,69411469424855	1
-8,48964165674728	-3,56284198010463	2
-8,75136936363065	-2,35497644489487	2
4,75487429019682	2,38354351996260	1
-9,26517848616810	-2,59667305632351	2
-8,18034824446633	-1,88164440174925	2
-8,29192174805181	-4,71217092571126	2
-8,69142197223948	-2,84148129953261	2
-7,49493035009015	-4,73811181424573	2
4,90981584675910	2,58758164519442	1
6,15199163924598	5,06069041044739	1
-9,46420300488724	-3,58996642255821	2
3,69165897159728	5,34008270937251	1
2,91675236459547	4,16831337581556	1
-5,94285524838905	-3,12416475807767	2
3,06489641789364	2,83456202334261	1
4,11660413061159	3,15773538771219	1
-8,19041167783398	-2,53995605823253	2
-7,90701890218631	-2,80392617909302	2
4,68324313717606	2,68475437646457	1
-6,63614503884471	-3,47339234996319	2
-6,33576582820303	-3,84795799542103	2
-9,93635497704920	-3,06102627928544	2
-7,77711344960285	-1,45767768203169	2
4,98203668496660	3,09564936112823	1
-8,38992006776723	-2,41584119770508	2
4,25490897215881	3,94042428113492	1
-9,02841455491961	-1,20583621115505	2
1,64760873071438	2,94539200142303	1
5,58431756169803	2,81318088880605	1
